maxAudio_max,acc_max,mag_max,gyro_max,maxAudio_min,acc_min,mag_min,gyro_min,maxAudio_skew,acc_skew,mag_skew,gyro_skew,maxAudio_kurtosis,acc_kurtosis,mag_kurtosis,gyro_kurtosis,maxAudio_sum,acc_sum,mag_sum,gyro_sum,maxAudio_mean,acc_mean,mag_mean,gyro_mean,maxAudio_std,acc_std,mag_std,gyro_std,maxAudio_var,acc_var,mag_var,gyro_var,class
1.51000e+02,1.05054e+00,1.61845e+02,5.06345e+00,9.70000e+01,9.40044e-01,6.25237e+01,4.07888e+00,-1.17442e+00,-2.34318e-01,9.91294e-01,-6.33167e-01,4.82861e-02,-7.15225e-01,2.71481e-02,3.74054e-01,1.18400e+03,8.97101e+00,8.51804e+02,4.17885e+01,1.31556e+02,9.96779e-01,9.46449e+01,4.64316e+00,1.91319e+01,3.74693e-02,3.50070e+01,2.97756e-01,3.66028e+02,1.40395e-03,1.22549e+03,8.86584e-02,1.00000e+00
1.73000e+02,1.05035e+00,1.73877e+02,5.03948e+00,8.90000e+01,9.51311e-01,5.94241e+01,4.12041e+00,-5.78486e-01,3.21881e-01,-2.30226e-01,9.30915e-02,-5.55880e-01,-1.83879e+00,-1.09366e+00,-1.35081e+00,1.22200e+03,8.92222e+00,1.09947e+03,4.12650e+01,1.35778e+02,9.91358e-01,1.22163e+02,4.58500e+00,2.75988e+01,3.95873e-02,3.92650e+01,3.15966e-01,7.61694e+02,1.56716e-03,1.54174e+03,9.98346e-02,1.00000e+00
3.20000e+02,1.04711e+00,1.67293e+02,4.74274e+00,1.26000e+02,9.50592e-01,5.41978e+01,4.10294e+00,2.51943e+00,-3.63587e-01,1.36280e+00,-7.52626e-01,7.09449e+00,-1.45618e+00,9.24205e-01,-5.43153e-01,1.58300e+03,9.04832e+00,8.00747e+02,4.02886e+01,1.75889e+02,1.00537e+00,8.89719e+01,4.47651e+00,5.63614e+01,3.73647e-02,3.86990e+01,2.20777e-01,3.17661e+03,1.39612e-03,1.49761e+03,4.87424e-02,1.00000e+00
2.12000e+02,1.05417e+00,1.35770e+02,4.88763e+00,9.00000e+01,9.45442e-01,5.36340e+01,4.32256e+00,2.54520e-01,-1.83436e-02,9.92791e-01,-1.62313e-01,-1.26448e+00,-1.51569e+00,6.13666e-02,-1.66750e+00,1.32300e+03,8.97635e+00,7.53988e+02,4.14987e+01,1.47000e+02,9.97372e-01,8.37765e+01,4.61097e+00,4.32319e+01,4.03474e-02,2.74959e+01,2.12083e-01,1.86900e+03,1.62791e-03,7.56027e+02,4.49792e-02,1.00000e+00
2.03000e+02,1.04476e+00,1.72621e+02,5.01295e+00,7.20000e+01,9.57395e-01,6.83352e+01,4.36854e+00,-7.02490e-01,3.64904e-01,-1.17663e-01,1.09635e+00,-1.11632e+00,-2.06768e+00,-1.28513e+00,1.35023e+00,1.39100e+03,8.94395e+00,1.10499e+03,4.13231e+01,1.54556e+02,9.93772e-01,1.22777e+02,4.59146e+00,4.88981e+01,3.64584e-02,3.76133e+01,2.01497e-01,2.39103e+03,1.32921e-03,1.41476e+03,4.06012e-02,1.00000e+00
1.75000e+02,1.04631e+00,1.71159e+02,4.87829e+00,1.15000e+02,9.35620e-01,5.47708e+01,4.22882e+00,-3.30382e-01,-5.31631e-01,1.22195e+00,-1.61012e-02,2.06292e+00,-8.05181e-01,3.62205e-01,-4.07479e-01,1.31800e+03,9.00459e+00,8.29164e+02,4.09552e+01,1.46444e+02,1.00051e+00,9.21293e+01,4.55058e+00,1.61021e+01,4.02549e-02,4.09142e+01,2.00373e-01,2.59278e+02,1.62046e-03,1.67398e+03,4.01493e-02,1.00000e+00
1.71000e+02,1.06061e+00,1.46564e+02,4.82163e+00,1.05000e+02,9.48128e-01,5.49710e+01,4.18130e+00,-1.37528e-01,4.45202e-02,9.86620e-01,1.78257e-01,-3.71850e-01,-1.73145e+00,1.14260e-01,-1.56878e+00,1.27400e+03,9.00951e+00,7.89963e+02,4.02928e+01,1.41556e+02,1.00106e+00,8.77737e+01,4.47697e+00,2.15993e+01,4.36345e-02,3.07091e+01,2.25622e-01,4.66528e+02,1.90397e-03,9.43048e+02,5.09052e-02,1.00000e+00
1.69000e+02,1.03207e+00,1.71575e+02,4.99509e+00,1.11000e+02,9.44692e-01,5.83546e+01,4.16246e+00,7.08868e-01,-8.77819e-02,-1.51537e-01,-1.22549e-01,-5.52235e-01,-1.92049e+00,-1.47667e+00,-6.70988e-01,1.20400e+03,8.90821e+00,1.06469e+03,4.12720e+01,1.33778e+02,9.89801e-01,1.18299e+02,4.58577e+00,1.96455e+01,3.37069e-02,4.16202e+01,2.62396e-01,3.85944e+02,1.13616e-03,1.73224e+03,6.88516e-02,1.00000e+00
1.47000e+02,1.05820e+00,1.73920e+02,5.15419e+00,9.70000e+01,9.53275e-01,5.46143e+01,4.30949e+00,-7.73087e-01,-4.78059e-01,7.94680e-01,1.70116e+00,-5.05265e-01,-1.00644e+00,-1.04990e+00,3.03553e+00,1.14000e+03,9.09347e+00,8.97806e+02,4.08508e+01,1.26667e+02,1.01039e+00,9.97562e+01,4.53898e+00,1.66658e+01,3.82936e-02,4.57444e+01,2.70197e-01,2.77750e+02,1.46640e-03,2.09255e+03,7.30062e-02,1.00000e+00
1.97000e+02,1.04442e+00,1.27613e+02,4.77662e+00,1.24000e+02,9.50986e-01,5.50607e+01,4.09767e+00,1.09683e+00,1.03459e-01,1.03814e+00,-1.01274e+00,6.91415e-01,-1.92799e+00,3.17811e-01,1.54970e+00,1.32600e+03,8.96592e+00,7.17984e+02,4.05804e+01,1.47333e+02,9.96213e-01,7.97760e+01,4.50893e+00,2.45102e+01,3.75734e-02,2.47915e+01,1.97111e-01,6.00750e+02,1.41176e-03,6.14617e+02,3.88528e-02,1.00000e+00
1.59000e+02,1.03941e+00,1.72915e+02,5.03663e+00,1.02000e+02,9.40905e-01,5.81385e+01,4.39524e+00,2.78646e-01,-4.00452e-01,-2.03209e-01,4.72947e-01,-1.40423e+00,-1.49802e+00,-1.13129e+00,6.72519e-01,1.18300e+03,8.93987e+00,1.09005e+03,4.19139e+01,1.31444e+02,9.93319e-01,1.21117e+02,4.65710e+00,2.06949e+01,3.68637e-02,3.97927e+01,1.97001e-01,4.28278e+02,1.35894e-03,1.58346e+03,3.88095e-02,1.00000e+00
1.69000e+02,1.05616e+00,1.71720e+02,4.92578e+00,1.05000e+02,9.49662e-01,5.48244e+01,4.19534e+00,-6.44472e-01,-4.11626e-01,6.14070e-01,6.90110e-01,-1.28569e-01,-1.45000e+00,-1.50897e+00,-1.70045e+00,1.25600e+03,9.08866e+00,9.22287e+02,4.04346e+01,1.39556e+02,1.00985e+00,1.02476e+02,4.49273e+00,2.04580e+01,4.06692e-02,4.72569e+01,3.09490e-01,4.18528e+02,1.65399e-03,2.23322e+03,9.57839e-02,1.00000e+00
2.32000e+02,1.03927e+00,1.17212e+02,5.03770e+00,1.14000e+02,9.55185e-01,5.52354e+01,4.09093e+00,9.42846e-01,2.05800e-01,1.26385e+00,-1.23738e-01,1.30348e+00,-2.21736e+00,1.11119e+00,-8.76540e-01,1.40900e+03,8.93260e+00,6.73287e+02,4.12307e+01,1.56556e+02,9.92512e-01,7.48097e+01,4.58119e+00,3.65312e+01,3.46405e-02,2.04413e+01,3.16038e-01,1.33453e+03,1.19996e-03,4.17845e+02,9.98803e-02,1.00000e+00
3.35000e+02,1.06036e+00,1.73223e+02,5.30356e+00,1.11000e+02,9.50565e-01,5.86858e+01,4.10396e+00,1.86239e+00,1.70673e-01,-2.18856e-01,-3.18976e-03,3.69253e+00,-1.09674e+00,-1.51880e+00,1.32037e+00,1.55000e+03,9.02364e+00,1.07587e+03,4.21612e+01,1.72222e+02,1.00263e+00,1.19541e+02,4.68458e+00,6.99424e+01,3.92036e-02,4.26900e+01,3.35441e-01,4.89194e+03,1.53692e-03,1.82243e+03,1.12521e-01,1.00000e+00
1.87000e+02,1.04225e+00,1.73215e+02,4.88579e+00,1.03000e+02,9.54330e-01,5.46423e+01,4.07888e+00,5.39755e-01,-1.51963e-01,2.97711e-01,-9.82859e-01,-5.98648e-01,-2.23855e+00,-2.00508e+00,3.07151e-02,1.26000e+03,8.99735e+00,9.66118e+02,4.08550e+01,1.40000e+02,9.99705e-01,1.07346e+02,4.53944e+00,2.73496e+01,3.59968e-02,4.86921e+01,2.79588e-01,7.48000e+02,1.29577e-03,2.37092e+03,7.81695e-02,1.00000e+00
1.60000e+02,1.05057e+00,1.12574e+02,4.84958e+00,1.19000e+02,9.47581e-01,5.37014e+01,4.10572e+00,-5.20341e-01,2.67507e-01,1.14875e+00,-1.43706e-01,-1.44623e+00,-1.55226e+00,1.02128e+00,-9.69519e-01,1.27700e+03,8.95524e+00,6.63386e+02,4.06144e+01,1.41889e+02,9.95027e-01,7.37095e+01,4.51272e+00,1.58544e+01,4.02310e-02,1.87633e+01,2.56522e-01,2.51361e+02,1.61853e-03,3.52060e+02,6.58038e-02,1.00000e+00
1.82000e+02,1.05192e+00,1.74425e+02,4.94681e+00,1.23000e+02,9.45176e-01,6.01111e+01,4.36236e+00,9.16592e-01,-1.56168e-01,-1.84589e-01,5.20061e-01,3.60622e-01,-1.43181e+00,-1.32895e+00,-1.35231e-01,1.29500e+03,9.00489e+00,1.07165e+03,4.13960e+01,1.43889e+02,1.00054e+00,1.19072e+02,4.59955e+00,1.95604e+01,4.08840e-02,4.12671e+01,1.86153e-01,3.82611e+02,1.67150e-03,1.70297e+03,3.46528e-02,1.00000e+00
1.65000e+02,1.05391e+00,1.72359e+02,4.81565e+00,1.14000e+02,9.54321e-01,5.63065e+01,3.98799e+00,-2.82737e-01,-2.19321e-01,1.16647e-01,-5.77313e-01,5.94463e-01,-1.94923e+00,-1.97659e+00,-8.28133e-01,1.27200e+03,9.05935e+00,1.00721e+03,4.01579e+01,1.41333e+02,1.00659e+00,1.11912e+02,4.46199e+00,1.48071e+01,3.88888e-02,4.71594e+01,2.77911e-01,2.19250e+02,1.51234e-03,2.22401e+03,7.72348e-02,1.00000e+00
1.62000e+02,1.05136e+00,1.00818e+02,4.82511e+00,1.16000e+02,9.44132e-01,5.49588e+01,4.09313e+00,3.19725e-01,3.90411e-01,9.85559e-01,3.09465e-01,2.72455e-01,-1.19637e+00,1.10236e+00,-1.57458e+00,1.23100e+03,8.92022e+00,6.38024e+02,3.99735e+01,1.36778e+02,9.91136e-01,7.08916e+01,4.44150e+00,1.39533e+01,4.07749e-02,1.46202e+01,2.62437e-01,1.94694e+02,1.66259e-03,2.13751e+02,6.88733e-02,1.00000e+00
1.68000e+02,1.05014e+00,1.70896e+02,4.90702e+00,1.04000e+02,9.58408e-01,5.78522e+01,4.28001e+00,7.48758e-01,-2.10459e-01,-1.70607e-01,5.57461e-01,1.67973e+00,-1.63031e+00,-1.59668e+00,5.83083e-01,1.17900e+03,9.05465e+00,1.06434e+03,4.10906e+01,1.31000e+02,1.00607e+00,1.18261e+02,4.56563e+00,1.80693e+01,3.44394e-02,4.26399e+01,1.85326e-01,3.26500e+02,1.18607e-03,1.81816e+03,3.43458e-02,1.00000e+00
1.75000e+02,1.06449e+00,1.73934e+02,4.97779e+00,1.02000e+02,9.40907e-01,5.49939e+01,4.09093e+00,-3.57054e-01,-1.22776e-01,2.44858e-01,1.02716e-02,2.93213e+00,-1.63778e+00,-2.05472e+00,-7.10962e-01,1.26500e+03,9.05725e+00,9.73302e+02,4.08512e+01,1.40556e+02,1.00636e+00,1.08145e+02,4.53902e+00,1.89744e+01,4.48108e-02,4.93591e+01,2.85037e-01,3.60028e+02,2.00801e-03,2.43632e+03,8.12460e-02,1.00000e+00
1.97000e+02,1.04190e+00,1.09049e+02,4.99509e+00,1.24000e+02,9.37828e-01,5.49333e+01,4.26456e+00,-9.27444e-01,7.95128e-02,1.22979e+00,-2.75792e-01,8.15277e-01,-1.22307e+00,1.74647e+00,-1.34606e+00,1.51000e+03,8.90253e+00,6.49824e+02,4.18801e+01,1.67778e+02,9.89170e-01,7.22027e+01,4.65335e+00,2.21967e+01,3.78446e-02,1.71951e+01,2.58344e-01,4.92694e+02,1.43221e-03,2.95670e+02,6.67415e-02,1.00000e+00
1.69000e+02,1.05043e+00,1.73976e+02,4.95493e+00,9.60000e+01,9.52310e-01,6.10817e+01,4.19534e+00,-2.10656e-01,-1.79722e-01,-1.03191e-02,3.44382e-01,-8.76517e-01,-1.89463e+00,-1.78277e+00,-1.55252e+00,1.22200e+03,9.06311e+00,1.05071e+03,4.10777e+01,1.35778e+02,1.00701e+00,1.16745e+02,4.56419e+00,2.48635e+01,3.88117e-02,4.36292e+01,2.79511e-01,6.18194e+02,1.50635e-03,1.90351e+03,7.81265e-02,1.00000e+00
1.54000e+02,1.04603e+00,1.71554e+02,4.77624e+00,1.13000e+02,9.57372e-01,5.45126e+01,4.06706e+00,1.10710e-01,-6.83636e-02,7.45760e-02,1.32459e+00,-1.22129e+00,-1.71578e+00,-2.07565e+00,8.09008e-01,1.19100e+03,9.03922e+00,9.92678e+02,3.85791e+01,1.32333e+02,1.00436e+00,1.10298e+02,4.28657e+00,1.38564e+01,3.41276e-02,4.85666e+01,2.43696e-01,1.92000e+02,1.16469e-03,2.35872e+03,5.93879e-02,1.00000e+00
2.09000e+02,1.04795e+00,1.01316e+02,4.87377e+00,1.03000e+02,9.55486e-01,5.47571e+01,4.09093e+00,9.14115e-01,1.15260e-01,1.02534e+00,4.35318e-01,-2.87919e-01,-1.89503e+00,1.13453e+00,-1.44633e+00,1.33000e+03,8.97679e+00,6.37976e+02,4.02738e+01,1.47778e+02,9.97421e-01,7.08862e+01,4.47486e+00,3.66803e+01,3.57420e-02,1.47895e+01,2.89521e-01,1.34544e+03,1.27749e-03,2.18730e+02,8.38227e-02,1.00000e+00
3.15000e+02,1.04815e+00,1.73438e+02,1.62448e+01,9.40000e+01,9.49278e-01,5.82776e+01,4.32727e+00,1.60247e+00,-2.29566e-01,-1.99681e-01,2.97998e+00,2.69402e+00,-1.90150e+00,-1.51815e+00,8.91062e+00,1.46300e+03,9.03608e+00,1.07484e+03,5.36353e+01,1.62556e+02,1.00401e+00,1.19427e+02,5.95948e+00,6.80810e+01,3.95939e-02,4.24979e+01,3.86370e+00,4.63503e+03,1.56768e-03,1.80607e+03,1.49282e+01,1.00000e+00
2.79000e+02,1.05131e+00,1.69358e+02,5.08429e+00,9.10000e+01,9.47867e-01,5.51377e+01,4.27875e+00,1.45163e+00,-6.18585e-02,1.77302e-01,6.88773e-01,2.57572e+00,-6.84011e-01,-1.88827e+00,-6.53853e-01,1.37400e+03,9.00850e+00,9.57870e+02,4.12638e+01,1.52667e+02,1.00094e+00,1.06430e+02,4.58486e+00,5.70898e+01,3.61518e-02,4.56877e+01,2.74359e-01,3.25925e+03,1.30695e-03,2.08736e+03,7.52728e-02,1.00000e+00
1.59000e+02,1.04509e+00,9.11844e+01,4.70004e+00,1.04000e+02,9.43896e-01,5.45820e+01,4.11958e+00,5.83515e-01,2.78040e-01,4.82725e-01,-5.79298e-01,-1.27485e+00,-1.47508e+00,-9.62628e-01,-1.20453e+00,1.13400e+03,8.95227e+00,6.28399e+02,3.99984e+01,1.26000e+02,9.94697e-01,6.98222e+01,4.44427e+00,1.98431e+01,3.65527e-02,1.23657e+01,2.19121e-01,3.93750e+02,1.33610e-03,1.52909e+02,4.80142e-02,1.00000e+00
5.17000e+02,1.05715e+00,1.72600e+02,5.03627e+00,1.28000e+02,9.50156e-01,6.04892e+01,4.13774e+00,2.25521e+00,-4.69885e-01,-3.59858e-02,1.29285e+00,5.50817e+00,-1.62339e+00,-1.77900e+00,2.14817e+00,1.99500e+03,9.06158e+00,1.04982e+03,4.01323e+01,2.21667e+02,1.00684e+00,1.16647e+02,4.45914e+00,1.19828e+02,4.10012e-02,4.31495e+01,2.65653e-01,1.43588e+04,1.68110e-03,1.86188e+03,7.05716e-02,1.00000e+00
2.25000e+02,1.05831e+00,1.72895e+02,5.12228e+00,8.80000e+01,9.44884e-01,5.37971e+01,4.31311e+00,4.57286e-01,-1.77192e-01,3.27838e-02,6.50671e-01,-5.39383e-01,-1.23644e+00,-2.05386e+00,-9.86403e-01,1.35200e+03,9.01940e+00,1.00175e+03,4.15295e+01,1.50222e+02,1.00216e+00,1.11306e+02,4.61439e+00,4.34131e+01,3.94664e-02,4.87088e+01,2.95070e-01,1.88469e+03,1.55760e-03,2.37255e+03,8.70665e-02,1.00000e+00
1.66000e+02,1.03690e+00,9.94141e+01,4.88431e+00,1.25000e+02,9.49210e-01,5.39411e+01,4.14744e+00,4.04554e-01,4.02480e-01,8.14461e-01,-7.18214e-02,7.52945e-01,-1.77773e+00,7.05569e-01,-1.44787e+00,1.31100e+03,8.90231e+00,6.42108e+02,4.07109e+01,1.45667e+02,9.89145e-01,7.13454e+01,4.52344e+00,1.22270e+01,3.50764e-02,1.41321e+01,2.55049e-01,1.49500e+02,1.23036e-03,1.99717e+02,6.50501e-02,1.00000e+00
1.78000e+02,1.05060e+00,1.73620e+02,5.01259e+00,1.08000e+02,9.47834e-01,5.89222e+01,4.14760e+00,4.29873e-01,-5.18400e-01,4.81036e-02,3.91220e-01,-6.15316e-01,-1.38336e+00,-1.89021e+00,-1.10455e+00,1.26600e+03,9.04985e+00,1.04030e+03,4.06325e+01,1.40667e+02,1.00554e+00,1.15589e+02,4.51472e+00,2.43567e+01,3.96635e-02,4.41601e+01,3.02640e-01,5.93250e+02,1.57319e-03,1.95012e+03,9.15907e-02,1.00000e+00
2.77000e+02,1.05892e+00,1.74520e+02,4.76631e+00,1.04000e+02,9.46016e-01,5.40308e+01,4.06223e+00,1.96602e+00,1.73250e-02,-5.56533e-02,-5.81540e-02,4.62264e+00,-1.37697e+00,-1.94993e+00,-1.71663e+00,1.34600e+03,9.00301e+00,1.01237e+03,3.97171e+01,1.49556e+02,1.00033e+00,1.12485e+02,4.41302e+00,5.31392e+01,4.20059e-02,4.82846e+01,2.53879e-01,2.82378e+03,1.76450e-03,2.33140e+03,6.44544e-02,1.00000e+00
2.10000e+02,1.05124e+00,9.05577e+01,4.81565e+00,7.90000e+01,9.57966e-01,5.34963e+01,4.10572e+00,-5.32062e-01,4.08672e-01,2.84994e-01,1.49039e-01,1.95089e+00,-1.68921e+00,-1.58182e+00,-1.98626e+00,1.35700e+03,8.96663e+00,6.35922e+02,3.99714e+01,1.50778e+02,9.96292e-01,7.06580e+01,4.44127e+00,3.56924e+01,3.48852e-02,1.29137e+01,2.75557e-01,1.27394e+03,1.21698e-03,1.66764e+02,7.59317e-02,1.00000e+00
3.68000e+02,1.06354e+00,1.81860e+02,4.97788e+00,1.72000e+02,9.40406e-01,5.52851e+01,4.42828e+00,6.83799e-01,1.73938e-01,7.21424e-02,-1.04457e+00,-1.05047e+00,-1.19133e+00,-1.94047e+00,1.25104e+00,2.28800e+03,8.95818e+00,1.05420e+03,4.27886e+01,2.54222e+02,9.95353e-01,1.17133e+02,4.75429e+00,7.17962e+01,4.33893e-02,5.20925e+01,1.62337e-01,5.15469e+03,1.88263e-03,2.71363e+03,2.63533e-02,2.00000e+00
3.85000e+02,1.04775e+00,1.05247e+02,4.68146e+00,1.75000e+02,9.45258e-01,5.50940e+01,4.43380e+00,1.26348e-01,-2.82658e-01,6.19653e-01,-6.25565e-01,-8.86886e-01,-2.20000e+00,-5.97374e-01,-1.53096e+00,2.39200e+03,9.00418e+00,6.71834e+02,4.11904e+01,2.65778e+02,1.00046e+00,7.46482e+01,4.57671e+00,7.09802e+01,4.47129e-02,1.71245e+01,9.50272e-02,5.03819e+03,1.99925e-03,2.93247e+02,9.03017e-03,2.00000e+00
3.22000e+02,1.05388e+00,1.85614e+02,4.97176e+00,1.74000e+02,9.35160e-01,6.10443e+01,4.45190e+00,1.18350e+00,4.84330e-01,-2.22699e-01,-2.18804e-01,1.51200e+00,-1.11815e+00,-1.46038e+00,-5.53458e-01,2.05400e+03,8.87810e+00,1.13724e+03,4.25455e+01,2.28222e+02,9.86455e-01,1.26359e+02,4.72728e+00,4.45724e+01,4.40253e-02,4.64507e+01,1.63387e-01,1.98669e+03,1.93822e-03,2.15767e+03,2.66955e-02,2.00000e+00
2.55000e+02,1.05336e+00,1.83158e+02,4.90848e+00,1.34000e+02,9.26121e-01,5.45505e+01,4.52094e+00,5.88065e-01,-4.26107e-02,5.12540e-01,1.00246e+00,7.10523e-02,-1.11974e+00,-1.61120e+00,-5.73932e-01,1.66300e+03,8.94892e+00,9.84168e+02,4.19097e+01,1.84778e+02,9.94325e-01,1.09352e+02,4.65663e+00,3.73155e+01,4.47914e-02,5.18153e+01,1.52746e-01,1.39244e+03,2.00627e-03,2.68483e+03,2.33312e-02,2.00000e+00
2.25000e+02,1.05421e+00,1.21841e+02,4.87534e+00,1.13000e+02,9.41463e-01,5.43907e+01,4.15507e+00,-2.65109e-01,-3.90605e-01,8.41600e-01,9.00034e-01,-6.61025e-01,-2.06200e+00,8.02345e-02,9.94894e-01,1.54800e+03,9.04197e+00,7.11362e+02,3.99243e+01,1.72000e+02,1.00466e+00,7.90403e+01,4.43604e+00,3.52881e+01,4.72951e-02,2.21679e+01,2.16365e-01,1.24525e+03,2.23683e-03,4.91418e+02,4.68140e-02,2.00000e+00
2.22000e+02,1.05005e+00,1.85309e+02,4.45934e+00,1.57000e+02,9.47077e-01,5.90149e+01,4.14296e+00,7.76769e-01,3.26273e-01,-1.79135e-01,7.12149e-03,-3.83845e-01,-1.94823e+00,-1.49902e+00,-8.52850e-01,1.63700e+03,8.93111e+00,1.12964e+03,3.87196e+01,1.81889e+02,9.92346e-01,1.25515e+02,4.30218e+00,2.19228e+01,4.22104e-02,4.62719e+01,1.01905e-01,4.80611e+02,1.78171e-03,2.14109e+03,1.03846e-02,2.00000e+00
2.08000e+02,1.06184e+00,1.84390e+02,4.41811e+00,1.30000e+02,9.36945e-01,5.37767e+01,4.16203e+00,1.20849e-02,-3.67379e-01,4.32636e-01,-6.52675e-01,-8.35189e-01,-6.44761e-01,-1.78018e+00,3.58356e-01,1.51600e+03,9.02934e+00,9.99203e+02,3.88490e+01,1.68444e+02,1.00326e+00,1.11023e+02,4.31655e+00,2.54367e+01,4.20910e-02,5.26327e+01,8.14292e-02,6.47028e+02,1.77165e-03,2.77021e+03,6.63072e-03,2.00000e+00
2.48000e+02,1.05561e+00,1.21772e+02,4.46915e+00,1.59000e+02,9.43028e-01,5.50962e+01,4.12132e+00,1.49734e+00,-5.23945e-01,7.45259e-01,-5.94742e-01,2.93826e+00,-1.51402e+00,-7.93037e-02,-3.74385e-01,1.67000e+03,9.11924e+00,7.16073e+02,3.88222e+01,1.85556e+02,1.01325e+00,7.95637e+01,4.31358e+00,2.76817e+01,4.45584e-02,2.22961e+01,1.13413e-01,7.66278e+02,1.98545e-03,4.97114e+02,1.28625e-02,2.00000e+00
1.88000e+02,1.06808e+00,1.84700e+02,4.60877e+00,1.38000e+02,9.33986e-01,5.88515e+01,4.21105e+00,-4.38778e-03,1.80082e-01,-1.96063e-01,4.29619e-01,-1.72673e+00,-2.01782e+00,-1.17276e+00,-4.02310e-01,1.47200e+03,8.98161e+00,1.14641e+03,3.94143e+01,1.63556e+02,9.97957e-01,1.27379e+02,4.37936e+00,1.91449e+01,5.16845e-02,4.41082e+01,1.32338e-01,3.66528e+02,2.67128e-03,1.94554e+03,1.75134e-02,2.00000e+00
2.36000e+02,1.06864e+00,1.84933e+02,4.69813e+00,1.41000e+02,9.42645e-01,5.52646e+01,4.19406e+00,2.35115e-01,-3.87575e-01,5.56223e-01,1.19456e+00,-1.76114e+00,-6.94701e-01,-1.62581e+00,1.83687e+00,1.64500e+03,9.07134e+00,9.84838e+02,3.94100e+01,1.82778e+02,1.00793e+00,1.09426e+02,4.37889e+00,3.64753e+01,4.39128e-02,5.19659e+01,1.50033e-01,1.33044e+03,1.92834e-03,2.70045e+03,2.25100e-02,2.00000e+00
2.27000e+02,1.07300e+00,1.17933e+02,4.59009e+00,1.46000e+02,9.22098e-01,5.42073e+01,4.22015e+00,8.23423e-01,-3.45972e-01,7.52756e-01,6.20374e-01,-1.57668e+00,-1.49821e+00,-6.08674e-02,-1.37090e+00,1.58100e+03,9.07300e+00,7.00483e+02,3.94247e+01,1.75667e+02,1.00811e+00,7.78314e+01,4.38052e+00,3.38932e+01,5.56803e-02,2.10011e+01,1.41516e-01,1.14875e+03,3.10030e-03,4.41046e+02,2.00269e-02,2.00000e+00
2.30000e+02,1.05677e+00,1.83792e+02,4.55429e+00,1.31000e+02,9.20248e-01,6.02851e+01,4.19262e+00,2.97685e-01,8.16216e-02,-2.27941e-01,4.26000e-02,-1.26356e+00,-1.78101e+00,-1.19835e+00,-1.13418e+00,1.62000e+03,8.90750e+00,1.14588e+03,3.92055e+01,1.80000e+02,9.89722e-01,1.27321e+02,4.35617e+00,3.51746e+01,5.24828e-02,4.47067e+01,1.26636e-01,1.23725e+03,2.75445e-03,1.99869e+03,1.60366e-02,2.00000e+00
2.55000e+02,1.04818e+00,1.81991e+02,4.77662e+00,1.61000e+02,9.48604e-01,5.54180e+01,4.17786e+00,-1.76139e-01,-1.29544e-01,5.70326e-01,1.69805e-01,-1.80122e+00,-1.31433e+00,-1.48879e+00,-1.18621e+00,1.86400e+03,8.98128e+00,9.80725e+02,4.01318e+01,2.07111e+02,9.97920e-01,1.08969e+02,4.45909e+00,3.62162e+01,3.56112e-02,5.13574e+01,2.00893e-01,1.31161e+03,1.26816e-03,2.63758e+03,4.03580e-02,2.00000e+00
2.61000e+02,1.04758e+00,1.23947e+02,4.76631e+00,1.76000e+02,9.46263e-01,5.49153e+01,4.32422e+00,1.64451e+00,-4.29629e-01,8.67101e-01,5.44479e-01,1.91166e+00,-1.51669e+00,1.39210e-01,-1.44800e+00,1.80500e+03,9.03008e+00,7.18049e+02,4.07378e+01,2.00556e+02,1.00334e+00,7.97832e+01,4.52642e+00,2.81563e+01,3.92474e-02,2.28886e+01,1.67315e-01,7.92778e+02,1.54036e-03,5.23886e+02,2.79943e-02,2.00000e+00
2.31000e+02,1.03845e+00,1.85721e+02,4.79258e+00,1.57000e+02,9.37951e-01,5.92685e+01,4.28211e+00,8.53893e-02,-2.55843e-02,7.30284e-02,1.42671e-01,-7.17367e-01,-1.74208e+00,-1.34840e+00,-3.17672e-01,1.72300e+03,8.88958e+00,1.08280e+03,4.07643e+01,1.91444e+02,9.87732e-01,1.20311e+02,4.52937e+00,2.38753e+01,3.86421e-02,4.43178e+01,1.55478e-01,5.70028e+02,1.49321e-03,1.96407e+03,2.41733e-02,2.00000e+00
2.50000e+02,1.04454e+00,1.83193e+02,1.60923e+01,1.70000e+02,9.14029e-01,5.48007e+01,4.25245e+00,1.47309e+00,-5.09788e-01,1.57450e-01,2.99774e+00,2.55206e+00,-3.46964e-01,-2.03339e+00,8.98993e+00,1.77200e+03,8.91588e+00,1.03714e+03,5.11116e+01,1.96889e+02,9.90653e-01,1.15238e+02,5.67906e+00,2.40231e+01,4.28198e-02,5.30978e+01,3.90571e+00,5.77111e+02,1.83353e-03,2.81937e+03,1.52546e+01,2.00000e+00
2.28000e+02,1.05080e+00,1.07214e+02,4.59991e+00,1.37000e+02,9.49021e-01,5.46824e+01,3.99521e+00,-9.89245e-02,-4.65950e-01,6.46602e-01,2.56269e-01,4.42778e-01,-1.19742e+00,-3.66110e-01,4.05202e-01,1.65300e+03,9.04655e+00,6.76160e+02,3.84741e+01,1.83667e+02,1.00517e+00,7.51289e+01,4.27491e+00,2.64055e+01,3.86242e-02,1.75386e+01,1.77542e-01,6.97250e+02,1.49183e-03,3.07601e+02,3.15212e-02,2.00000e+00
